n_features,n_trees,min_samples_leaf,max_features,criterion,MAE,StdMAE,RMSE,StdRMSE,MaxE,StdMaxE,R2,StdR2,Time,StdTime
60,100,1,0.5,mse,64.8328409440021,0.413453225698792,91.1402566606306,1.84256939174458,1209.4097375,264.755929851803,0.972798606795727,0.001041377466671,55.9227492809296,6.26943728591767
60,100,1,0.75,mse,64.7107287320171,0.760864770435375,91.2835764422263,2.55077019109416,1201.9773,225.512806645513,0.972701178619991,0.001575005374626,74.3358829915524,9.30475668474457
60,100,1,auto,mse,65.0235757778302,0.530824686846072,91.5739604027711,1.81396470750238,1259.5778625,169.765796065364,0.972514256824389,0.001485017596482,102.694353818893,12.6583514798509
60,100,10,0.25,mse,65.0779109365352,1.23166614758513,91.6011635909647,2.44302541204527,1251.69628565031,97.0285261297566,0.972498232875958,0.001694402420017,30.2869992852211,0.359152377021257
60,100,10,0.5,mse,64.9496179558467,0.688818588815592,91.2611872382554,2.77923627599752,1128.31678184318,161.503874746031,0.972714033000668,0.00162869609499,50.6728962957859,9.41723427473977
60,100,10,0.75,mse,64.9952834642104,1.0239654348999,91.5445598065666,1.39505849472599,1249.75979558868,114.132048220743,0.972560763104375,0.00085162120152,65.1926291584969,9.65175118265167
60,100,10,auto,mse,65.0310682028839,1.15142515102544,91.5103875936571,3.20671098407703,1172.91391048466,230.245667622861,0.972556847543603,0.001797172731341,70.4638273715973,9.1118083464061
190,50,1,0.25,mse,65.4803468254076,0.953304658303588,91.8455468184875,2.1005860450411,1300.0397,178.32074734789,0.972369919294428,0.00126058682242,36.3352772593498,6.81900639631872
190,50,1,0.5,mse,65.3545377533538,0.751565768306344,91.7723048443043,2.93201928400685,1199.270875,226.510723788409,0.972393274267608,0.001947115480982,59.2384658157826,5.02373230870715
190,50,1,0.75,mse,65.4809761670402,0.81578785435099,92.3467720014226,2.49271399360205,1333.47285,234.991417935245,0.972067528560252,0.001374611264854,93.3466648459435,13.0752611093347
190,50,1,auto,mse,65.5735948752649,0.683645021308922,91.9883376161755,1.2752817447992,1180.943425,190.852282222336,0.972283928855147,0.000983373102027,126.643175721169,7.61769203301787
190,50,10,0.25,mse,65.3887187771089,0.741669509429698,91.8350471095226,1.85241186959052,1168.02949634181,205.684838224693,0.972374621529651,0.00116563122278,26.7019973397255,3.12521140292892
190,50,10,0.5,mse,65.2139614341675,0.597168058759306,91.6742582616851,1.85375680251852,1153.23672867892,221.943262050227,0.972478716555256,0.001003854601712,46.6327018141747,3.87375641514101
190,50,10,0.75,mse,65.1287810346475,0.724598358327513,91.6776829391666,2.42909398094941,1147.12670901292,219.345848427482,0.97246527505521,0.001433521182101,71.2666536867619,5.57385245616643
190,50,10,auto,mse,65.2236290477118,0.625726777575747,91.7241689765455,2.30028975109775,1176.83074536409,211.265005450363,0.972440371048869,0.001431630192337,95.3566898703575,6.01678357485209
190,100,1,0.25,mse,64.8442691906169,0.795599889145935,90.9629871782414,2.3469494670421,1185.0177125,193.757432021068,0.972883907046209,0.001524153738488,62.5468483567238,3.74552091341901
190,100,1,0.5,mse,64.9149654126229,0.908292962089228,91.311021011804,2.89157897970838,1212.769825,284.110952215682,0.972687046177353,0.001551888130321,126.38682821393,9.15937526688878
190,100,1,0.75,mse,64.8562591310732,0.830627217623493,91.4008687638278,1.2780473067422,1295.2746625,205.06189562453,0.972633211941649,0.000921417288557,175.62708234787,11.0667141754624
190,100,1,auto,mse,64.8506464348817,1.0187884517374,91.3395340986317,2.4794290473496,1276.5563,193.95584745712,0.972675451490591,0.001330421235603,233.277514576912,19.9387950601403
190,100,10,0.25,mse,65.1679800785524,0.53229481816415,91.5164554244204,2.23865014007661,1078.93299841374,227.214149403431,0.972562179014945,0.001296537994627,43.8453452885151,0.716842782656087
190,100,10,0.5,mse,65.0008974738382,0.441781514056227,91.5369919203656,2.16050423569805,1195.15670467871,143.227825226972,0.972544287299927,0.001498051452657,87.1407283246517,5.43202736273209
190,100,10,0.75,mse,65.0201333399601,0.763883629995894,91.5786907182311,2.73935115822077,1199.7841335503,144.833392648994,0.972525957671049,0.001611399937306,152.779727131128,6.75800837001495
190,100,10,auto,mse,65.0654640855131,0.71361435657027,91.5933293845891,1.88143922406797,1207.97346292007,166.075985548281,0.972535802426214,0.000763394981962,203.325486809015,1.59705094186485
15,50,1,0.25,mse,67.31070575021018,0.7058534439502088,93.97317980084958,1.8050070260700013,1235.8255249999997,140.8012069255772,0.9710805846411401,0.001033668736823741,22.918889671564102,0.6836768290409644
15,50,1,0.5,mse,67.17027574016599,0.7142572323819529,93.77753419512946,1.0756389905936017,1227.2236000000003,120.33240416213691,0.971191659288074,0.0009617471342960711,31.874930948019028,6.272052990118712
15,50,1,0.75,mse,67.08769946272572,1.021147158114658,93.81846965211561,2.6149313656971915,1148.301425,213.2208146911412,0.9711630478157214,0.001593936546018397,31.871351301670074,7.538107391866097
15,50,1,auto,mse,66.89541641817887,0.39478086373972926,93.40581622991559,1.6587142240519703,1167.5172750000002,160.77822037253415,0.9714395360233047,0.0007370080459446952,36.268776535987854,6.243448005932849
15,50,10,0.25,mse,67.17213624090823,0.7545783870126612,93.82540088429363,2.8431938419825182,1069.4780419951735,242.60794616865576,0.9711121887267089,0.002286101088817862,26.42853534221649,2.2990246449958818
15,50,10,0.5,mse,66.69048678132586,0.6758997229026354,93.27209102066266,1.2300308560084174,1236.569876892685,97.28198069148937,0.9715080733523549,0.0009130217570815294,24.749917149543762,3.2012237422133327
15,50,10,0.75,mse,66.91939731467839,0.5966514919792536,93.8341744432503,0.8683002993548956,1239.5018071443915,145.51914240196996,0.9711691340765296,0.0006444752264218626,24.802129954099655,3.2931086934309795
15,50,10,auto,mse,66.9960714073863,0.5728743470526101,93.83999923989757,2.1994314031160633,1151.19497294246,253.41551879093964,0.9711524636054045,0.0015135789225309891,24.58248007297516,0.23316903897537344
15,100,1,0.25,mse,66.92111205812445,0.7807621196901373,93.54245398758854,1.89295301802777,1154.1110624999997,214.95381835772167,0.9713287905386869,0.0015213287753260136,22.413964420557022,0.18962234907442774
15,100,1,0.5,mse,66.72776342556791,0.4979467976900045,93.21095452634364,1.528679200576695,1213.0286,135.91927730693695,0.9715375270254017,0.0011686842693376968,26.744491279125214,0.2013064563684123
15,100,1,0.75,mse,66.63008099852831,0.946671658958989,93.29613766303707,1.4425621138018567,1250.7069124999998,151.0518134826041,0.9714920664750097,0.001084204300151508,30.84707522392273,0.16367979783019557
15,100,1,auto,mse,66.55466707846534,0.45199565216772086,93.06871107842673,1.5165012671018212,1180.9733249999997,129.11298708346172,0.9716374849132958,0.0008431693755117395,35.17522791028023,0.3071100859081289
15,100,10,0.25,mse,67.20066636502328,0.7119744006734988,93.92774260309358,3.1875002292708756,1087.258318266517,225.53377559368548,0.9710923645796843,0.001750814487669377,21.156421929597855,0.17704774508585763
15,100,10,0.5,mse,66.69736259275493,0.44590425757301855,93.50537430667868,2.390088197066811,1200.081935418404,176.21386081567175,0.971344207460195,0.0017355208011502266,24.352185130119324,0.16169002059379714
15,100,10,0.75,mse,66.76541575509647,0.7649200137010616,93.51557138699872,1.7861255327495345,1191.2387538060088,197.475450417887,0.9713642215033639,0.0010906657549571042,29.629527866840363,4.319490676619264
15,100,10,auto,mse,66.78109256447,0.6516447619164603,93.6309064253141,1.716137169393498,1250.5585176121576,142.96791077474927,0.9712723391033098,0.00142248402654172,37.45109289884567,1.0744651978111628
