n_features,n_trees,min_samples_leaf,max_features,criterion,MAE,StdMAE,RMSE,StdRMSE,MaxE,StdMaxE,R2,StdR2,Time,StdTime
10,100,1,auto,mse,0.126876539730471,0.002398516795486,0.171813148346836,0.003105024263264,1.37233,0.170780788073483,0.799539961094757,0.006101393966659,27.6474483013153,0.630684388166143
10,100,10,0.25,mse,0.128774366546644,0.001836809593948,0.175543852288806,0.003096304511859,1.49291720489783,0.143383452697988,0.790674502932222,0.006990493193597,21.8601363897324,4.85760444878911
10,100,10,0.5,mse,0.126175772429936,0.001561949811522,0.171809506278275,0.002742429715534,1.53256592378334,0.187055008643406,0.799487098573491,0.006467675479766,23.4082336127758,6.55368302585484
10,100,10,0.75,mse,0.126268996673576,0.002370399717289,0.171653053651111,0.003714893450838,1.50157751994286,0.243410664283896,0.79994430966732,0.0065448057733,21.8667313754559,0.320486025624103
10,100,10,auto,mse,0.126440546704844,0.001744573545977,0.172911194327198,0.002866684836138,1.56878334220307,0.257314863396475,0.796615385413147,0.011239586100936,29.2194436788559,6.96909344448879
45,50,1,0.25,mse,0.116036229906159,0.001124353460354,0.15796633086475,0.002842862243948,1.3735925,0.119625017006268,0.830448428589997,0.006488714079152,25.2480102181435,7.23066374599993
45,50,1,0.5,mse,0.116512493119431,0.001191636980733,0.158673598171726,0.002112135456445,1.3582225,0.185657261220104,0.828923906776001,0.006834388759588,28.231503278017,0.819107982501079
45,50,1,0.75,mse,0.117053884381707,0.00143102602362,0.159662045785611,0.002403448710612,1.3504325,0.183175771852475,0.82683369819136,0.006177970312025,35.1146703064442,2.76512500286591
45,50,1,auto,mse,0.117517673985049,0.000962788446249,0.160802219368191,0.001505864287646,1.3867375,0.195710485012301,0.82434920539477,0.005487218703054,38.5363148748875,0.277238829952991
45,50,10,0.25,mse,0.117985578985153,0.001584272491923,0.161049854585977,0.002211121910721,1.43418318121462,0.121183044363461,0.82388247491118,0.002731683056538,21.7050157487392,0.792943331412168
45,50,10,0.5,mse,0.117895278223424,0.001292801121159,0.161121109847731,0.002556775472053,1.37461652640361,0.273035804750172,0.823552361966356,0.007754799477422,32.9897564351559,5.95452840027447
45,50,10,0.75,mse,0.118182908261915,0.002272450789882,0.16159698560243,0.004190363137341,1.370879889785,0.238655492935908,0.822601002985812,0.006839663346595,31.4817971885204,3.56598396881821
45,50,10,auto,mse,0.119079538312752,0.000924266333748,0.163359918780972,0.002555981035176,1.51610193960778,0.218012437711463,0.818727870964269,0.005553019388915,39.5755815505981,4.56651816212649
45,100,1,0.25,mse,0.114991403676555,0.001055013935665,0.156841181854141,0.002963702968072,1.3951125,0.114970606651222,0.83298347106831,0.003686358970522,37.7368270456791,1.30401246040724
45,100,1,0.5,mse,0.115499147059501,0.000743923688371,0.157379922133265,0.00176121086748,1.38607125,0.218701675430111,0.831773479663876,0.004075851975662,42.0252458453178,3.40496444497559
45,100,1,0.75,mse,0.116230914125871,0.000452891741345,0.158693699249658,0.000737105459415,1.4399825,0.177363700186228,0.828945459051587,0.004114802646313,61.320530205965,7.86305677435286
45,100,1,auto,mse,0.117200740900232,0.001748884961539,0.160174497065498,0.002762215487656,1.3774975,0.223884270983359,0.825767934472577,0.005680336907638,69.9473103284836,8.74396647499152
45,100,10,0.25,mse,0.117482582652712,0.001390460626571,0.160491160464104,0.003820324549952,1.32413705505011,0.281528945824734,0.825127619788183,0.003741850281045,31.5089495480061,8.17464178011248
45,100,10,0.5,mse,0.117419390497396,0.001350161929219,0.160398518868996,0.002210932498681,1.41924081198305,0.192079287677397,0.825295768039017,0.002193427839633,43.4174302220345,6.83716929741065
45,100,10,0.75,mse,0.117845949446201,0.001189572774041,0.161306452540495,0.001757324353912,1.41906395767044,0.251867864390267,0.823232543927669,0.005599157718567,54.481242120266,3.57782338662668
45,100,10,auto,mse,0.118875586984581,0.000896807789383,0.162965295994619,0.001854875856365,1.41270192359967,0.201477027633206,0.819701398201671,0.002906254937835,61.9765995442867,6.06505316289526
60,50,1,0.25,mse,0.116191821823472,0.00105188247598,0.158441152663619,0.002365394418283,1.387185,0.139249223606453,0.829500790340264,0.005338945687683,32.0237148404121,3.21112909300595
60,50,1,0.5,mse,0.116387529706926,0.000842066325786,0.158513856938604,0.001514804807359,1.378865,0.189639483164767,0.829335618517718,0.005230427922742,37.768315166235,5.00357437932819
60,50,1,0.75,mse,0.116911839653199,0.001451768047127,0.159656233262016,0.001929829994066,1.4998475,0.130685115807999,0.826851319345506,0.004863130011686,47.501482963562,3.93298080610479
60,50,1,auto,mse,0.117881295747906,0.001256980959116,0.161028919788075,0.003065805433224,1.3883375,0.241121268957655,0.823843077415959,0.005873639777223,56.3858538866043,3.01106068536666
60,50,10,0.25,mse,0.1178604552875,0.00153617227819,0.161126359961202,0.002323188992881,1.35464576654329,0.201849248420599,0.82373520133744,0.003679258322182,26.608855932951,4.64078312780953
60,50,10,0.5,mse,0.117950283156449,0.001084434116441,0.161237715284894,0.001954415603827,1.44419347435569,0.193535582950275,0.823464610193137,0.004806427221361,40.1746751070023,8.86510479680303
60,50,10,0.75,mse,0.118602809329071,0.001345332890366,0.1622586355689,0.001983610549475,1.48531437550292,0.172705109926277,0.821070168573861,0.005257508335985,52.0288013219833,15.3559926401029
60,50,10,auto,mse,0.119530021732263,0.001289853695587,0.163801377469389,0.00227344822673,1.47857119937742,0.202593813392626,0.817758667101561,0.006383134043941,63.4608855843544,10.4946268243246
60,100,1,0.25,mse,0.115043693097083,0.001121409599387,0.156745624842445,0.001446888202993,1.314285,0.174359142146318,0.833125225717884,0.003389002958764,41.5283051729202,8.73077799104157
60,100,1,0.5,mse,0.115628116420634,0.001025999844795,0.15762371144113,0.002703446026896,1.31088875,0.203805868318205,0.831267714299158,0.005723281237171,50.3956156075001,4.83563901730333
60,100,1,0.75,mse,0.116044729677171,0.001377058545565,0.158305899300681,0.001879226833646,1.43339625,0.08338471546655,0.829709086034078,0.006661443514121,69.72513499856,7.84706089078045
60,100,1,auto,mse,0.117119211506493,0.00095974479782,0.160099452414463,0.002180943391962,1.40683625,0.160589397372422,0.82594656243299,0.004276500091393,75.5738320946693,0.171331851656838
60,100,10,0.25,mse,0.117367758990821,0.001181728040611,0.160420258290939,0.001128487685815,1.41263586369325,0.174952906007013,0.825228665307625,0.003936274979014,29.0058314800262,0.579209051046367
60,100,10,0.5,mse,0.117331342705376,0.001575615927999,0.160438864187278,0.003069173811795,1.44487086564498,0.209377728697489,0.825067888981142,0.008381955726439,40.2136705815792,0.695166652431359
60,100,10,0.75,mse,0.118108745471912,0.000587183381209,0.161852534384707,0.001412644790157,1.43783688218385,0.203053873160697,0.822119489881894,0.003910290460748,51.3509651124477,0.158210971113821
60,100,10,auto,mse,0.118750577668694,0.001270231936435,0.162777937349784,0.001858624406668,1.42586348891538,0.237410817848341,0.82007264431613,0.00421387612065,62.5714043676853,0.320590491695413
190,50,1,0.25,mse,0.116915947152948,0.001642045323445,0.159386714147829,0.002143808735938,1.412245,0.133623485866071,0.827484192300021,0.004465108166511,28.8794083893299,0.878546555270168
190,50,1,0.5,mse,0.11694197993059,0.000946112462363,0.159274815561747,0.002067572015737,1.41577,0.186906176462952,0.827695564519667,0.005939584608465,52.3521687686443,1.50323787423609
190,50,1,0.75,mse,0.117813900838736,0.001547859900788,0.160553049763949,0.003420531668994,1.4097375,0.248533004938479,0.824842825898314,0.006383319241326,79.0988048017025,2.01331013536605
190,50,1,auto,mse,0.118612677602014,0.001377369478745,0.162039367733656,0.001906656848811,1.400795,0.202047887578663,0.821649509663291,0.006312134223333,102.353742837906,1.04580852566586
190,50,10,0.25,mse,0.118366008498843,0.001048914835461,0.161321417284765,0.00179473801768,1.45173895793118,0.10658575635555,0.823211540668579,0.004859206882414,23.8398604393005,0.410141654116327
190,50,10,0.5,mse,0.118287036189737,0.001267096864202,0.161691349465113,0.002679313266134,1.42906415490915,0.206465861642075,0.822460069068817,0.005618337712394,42.9889826774597,0.400483554310305
190,50,10,0.75,mse,0.118814196343481,0.001662984377725,0.16232504602922,0.001956871314031,1.41586991004152,0.250975269735703,0.820909555018033,0.006023034462158,62.1300873458385,0.597228039713128
190,50,10,auto,mse,0.119327131179949,0.002053433228726,0.16364677798139,0.003335759492047,1.45467228340029,0.202488868208202,0.818159226570673,0.005731411886255,78.1932959854603,1.64028604579278
190,100,1,0.25,mse,0.11610796088976,0.001026957348154,0.158333194339816,0.002860125806754,1.36588875,0.175471342634453,0.829752698817146,0.003411048725246,54.6302491724491,2.44547486326992
190,100,1,0.5,mse,0.116094261990651,0.001236697777709,0.158363183072365,0.002079906694265,1.38055625,0.227057029892134,0.829665747320729,0.005598665038145,100.134900808334,1.78405005103274
190,100,1,0.75,mse,0.116842181476075,0.001170416865277,0.159429228874628,0.002318236873262,1.40732,0.188474691006511,0.827443354380054,0.002884544659741,145.889067292213,1.39563630485816
190,100,1,auto,mse,0.117371890395974,0.001147542072662,0.160477303038886,0.002226747211634,1.40573125,0.156580254457379,0.825099401413708,0.005065972654218,192.468303233385,0.615780054015144
190,100,10,0.25,mse,0.117992495196365,0.00065630098789,0.161378205343946,0.001482037676803,1.43797943387105,0.176351353156696,0.823039840156063,0.00607562791736,42.3643557727337,1.87620273579867
190,100,10,0.5,mse,0.117787123631138,0.000889787956414,0.161056348494377,0.001437014847101,1.4372318718356,0.216148600107854,0.823843355380291,0.003988803656391,79.0604071617126,0.33273651110807
190,100,10,0.75,mse,0.11845815729107,0.001326831377049,0.162275727633465,0.00251650512537,1.43240059959837,0.187951494641713,0.821177336293654,0.003967438288066,120.574298888445,1.88296310945731
190,100,10,auto,mse,0.119077707002884,0.001579946253313,0.163463245506341,0.003133217911946,1.4695334064742,0.225893740132667,0.818487607815182,0.00648643577226,159.12948513031,0.884301453046878
15,50,1,0.25,mse,0.12177925648697437,0.0017396335695820313,0.1652623265592122,0.0023384287500268627,1.3728600000000002,0.18301355523567087,0.8143963537524765,0.006948456214127743,21.369260281324387,1.5209207029100942
15,50,1,0.5,mse,0.12101086226725463,0.0014754002996701522,0.16477186974192043,0.002741565357319577,1.3471825,0.1392923097078586,0.8154706795078819,0.007866247147246125,24.71971708536148,3.5259836562076634
15,50,1,0.75,mse,0.12127083845488906,0.0017354512618318954,0.1651210713624244,0.002959193590145992,1.33676,0.184921608256039,0.814852246842809,0.005236313640569594,28.29450011253357,6.713110983205915
15,50,1,auto,mse,0.12155162884915074,0.0014439064507706608,0.1656467860250531,0.0024324435395909044,1.3461849999999997,0.22484665213206956,0.8134908846630261,0.008908018309507371,27.362639516592026,0.4630961658390626
15,50,10,0.25,mse,0.12370154009030754,0.0010987130819064665,0.1687337509260946,0.0013205382667853835,1.479499034745017,0.15228820050625935,0.8065792854632957,0.005564840814072994,19.398890107870102,0.830697987779241
15,50,10,0.5,mse,0.12182871022109809,0.001488361294208012,0.16621317685111126,0.0030614578921935353,1.4037101609292517,0.20237154518551612,0.8123520545351226,0.004318892847997735,27.947553366422653,6.4675293350398055
15,50,10,0.75,mse,0.12242379706988127,0.0019908031988991686,0.1671106439307246,0.0035851565592144394,1.4694513683427886,0.1658618873678031,0.8102904670775742,0.008216983017473704,21.60781490802765,0.47439843628668693
15,50,10,auto,mse,0.12288426524232332,0.001255896846798893,0.1685329383581648,0.0020684744092294,1.5066100546990855,0.20505771547579435,0.8071400201994905,0.003704659532481528,25.572967886924744,4.371868141102388
15,100,1,0.25,mse,0.12089256436310801,0.0006629546100471323,0.16393356871855735,0.001964246928781806,1.3958949999999999,0.18450114369564216,0.8175214749332517,0.004414622145730923,22.80617681145668,3.1100850627047145
15,100,1,0.5,mse,0.11957829338621727,0.001229562988643887,0.16246892015714043,0.0029845615536735954,1.2866875000000002,0.215642373082727,0.8206411116948564,0.006845739424590179,26.2357260286808,1.051635576597414
15,100,1,0.75,mse,0.12025925752215297,0.0018652735967543811,0.1635144193899837,0.0029405016764194577,1.3383412499999998,0.19565097076410698,0.818197139143028,0.00915706664512121,37.79246583580971,8.963597065740414
15,100,1,auto,mse,0.12122510968597768,0.0013019251903972151,0.16506420460574306,0.0026871406974281887,1.4069537500000002,0.1873201341245451,0.8149320546522067,0.006292343073226836,42.650494664907455,3.701636457498739
15,100,10,0.25,mse,0.12337640442891355,0.0011636042632201255,0.16799318762206267,0.0018218402347410533,1.4300095418666103,0.09505591076947048,0.8083184616606002,0.0035193764658542196,23.18687093257904,4.583374029148402
15,100,10,0.5,mse,0.12200062684419624,0.001759611679396021,0.16613558584779475,0.0029793310998712736,1.4886139865466919,0.18925558051746183,0.812507102674251,0.007930251403585326,32.76236593723297,5.551047988655284
15,100,10,0.75,mse,0.12180862048370972,0.0011462638780581655,0.16615398665096487,0.0024266561559115217,1.529657534659704,0.1955642071118418,0.8125018718195771,0.005036072371121277,29.96935325860977,3.9052214622457107
15,100,10,auto,mse,0.12232729158416626,0.0009509510935949225,0.16751026139531494,0.001931703480311434,1.455838497975028,0.2638097704699036,0.8093731260201248,0.004879700945845015,36.94078767299652,8.928802412194926
